"Lastname","Firstname","Birthdate","Age","Sex","Date","Time","RecTime","Duration","Meaningful","Distant","TV","Noise","Silence","AWC","CTC","CVC","EXCLUDE","DNL","LogbookNaps","AWCNaps","Sleep","Over/Under","Other Lang","ChAd","ChAdChs","ChPpl","ChChs","ChAdPet","Ads","Chs","AdChs","ChAlone","ADS","CDS","Child-Centered","Reading","Meal","Routine","Play/Games","Misc.","Food","Media","Other Child","Books","Comments"
334,"HABLA2",2017-01-14,"14m; 16d","F",2018-03-30,1899-12-31 17:25:00,0,14,1899-12-31 00:00:10,1899-12-31 00:00:04,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:00,39,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"instructing parent on how to use LENA"
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 16:00:00,5257,300,1899-12-31 00:01:26,1899-12-31 00:00:36,1899-12-31 00:00:00,1899-12-31 00:00:11,1899-12-31 00:02:47,244,8,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 16:05:00,5557,300,1899-12-31 00:00:16,1899-12-31 00:01:08,1899-12-31 00:00:00,1899-12-31 00:00:04,1899-12-31 00:03:32,23,4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 16:10:00,5857,300,1899-12-31 00:00:12,1899-12-31 00:01:10,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:03:38,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"child is awake"
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 16:15:00,6157,300,1899-12-31 00:00:37,1899-12-31 00:01:18,1899-12-31 00:00:04,1899-12-31 00:00:29,1899-12-31 00:02:32,99,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 16:20:00,6457,300,1899-12-31 00:00:22,1899-12-31 00:01:43,1899-12-31 00:00:01,1899-12-31 00:02:43,1899-12-31 00:00:11,4,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 16:25:00,6757,300,1899-12-31 00:00:32,1899-12-31 00:01:21,1899-12-31 00:00:01,1899-12-31 00:02:25,1899-12-31 00:00:41,6,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 16:30:00,7057,300,1899-12-31 00:00:59,1899-12-31 00:01:12,1899-12-31 00:00:04,1899-12-31 00:00:48,1899-12-31 00:01:57,126,3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 16:35:00,7357,300,1899-12-31 00:00:28,1899-12-31 00:04:19,1899-12-31 00:00:01,1899-12-31 00:00:03,1899-12-31 00:00:09,4,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 16:40:00,7657,300,1899-12-31 00:00:31,1899-12-31 00:03:50,1899-12-31 00:00:15,1899-12-31 00:00:14,1899-12-31 00:00:10,7,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 16:45:00,7957,300,1899-12-31 00:00:43,1899-12-31 00:03:56,1899-12-31 00:00:03,1899-12-31 00:00:03,1899-12-31 00:00:15,111,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 16:50:00,8257,300,1899-12-31 00:01:00,1899-12-31 00:03:13,1899-12-31 00:00:01,1899-12-31 00:00:00,1899-12-31 00:00:46,115,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 16:55:00,8557,300,1899-12-31 00:01:08,1899-12-31 00:01:21,1899-12-31 00:00:04,1899-12-31 00:00:04,1899-12-31 00:02:23,32,4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 17:00:00,8857,300,1899-12-31 00:01:17,1899-12-31 00:02:48,1899-12-31 00:00:02,1899-12-31 00:00:03,1899-12-31 00:00:50,64,7,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"target child is awake, another child is playing with her"
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 17:05:00,9157,300,1899-12-31 00:00:32,1899-12-31 00:03:55,1899-12-31 00:00:04,1899-12-31 00:00:04,1899-12-31 00:00:25,47,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 17:10:00,9457,300,1899-12-31 00:00:52,1899-12-31 00:03:32,1899-12-31 00:00:06,1899-12-31 00:00:03,1899-12-31 00:00:27,72,6,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 17:15:00,9757,300,1899-12-31 00:00:48,1899-12-31 00:03:15,1899-12-31 00:00:04,1899-12-31 00:00:00,1899-12-31 00:00:53,56,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 17:20:00,10057,300,1899-12-31 00:00:34,1899-12-31 00:03:46,1899-12-31 00:00:00,1899-12-31 00:00:01,1899-12-31 00:00:39,58,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 17:25:00,10357,300,1899-12-31 00:00:40,1899-12-31 00:03:39,1899-12-31 00:00:01,1899-12-31 00:00:04,1899-12-31 00:00:36,134,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 17:30:00,10657,300,1899-12-31 00:00:09,1899-12-31 00:04:42,1899-12-31 00:00:00,1899-12-31 00:00:03,1899-12-31 00:00:06,15,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 17:35:00,10957,300,1899-12-31 00:00:15,1899-12-31 00:04:42,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:03,8,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 17:40:00,11257,300,1899-12-31 00:00:06,1899-12-31 00:04:53,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:01,5,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 17:45:00,11557,300,1899-12-31 00:00:29,1899-12-31 00:04:27,1899-12-31 00:00:01,1899-12-31 00:00:03,1899-12-31 00:00:00,59,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 17:50:00,11857,300,1899-12-31 00:00:41,1899-12-31 00:04:18,1899-12-31 00:00:00,1899-12-31 00:00:01,1899-12-31 00:00:00,127,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"child is awake, in loud environment"
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 17:55:00,12157,300,1899-12-31 00:00:13,1899-12-31 00:04:41,1899-12-31 00:00:00,1899-12-31 00:00:01,1899-12-31 00:00:05,11,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 18:00:00,12457,300,1899-12-31 00:00:41,1899-12-31 00:03:59,1899-12-31 00:00:01,1899-12-31 00:00:03,1899-12-31 00:00:16,126,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 18:05:00,12757,300,1899-12-31 00:00:37,1899-12-31 00:04:07,1899-12-31 00:00:00,1899-12-31 00:00:03,1899-12-31 00:00:13,130,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 18:10:00,13057,300,1899-12-31 00:01:18,1899-12-31 00:02:56,1899-12-31 00:00:00,1899-12-31 00:00:11,1899-12-31 00:00:35,269,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 18:15:00,13357,300,1899-12-31 00:00:06,1899-12-31 00:04:50,1899-12-31 00:00:01,1899-12-31 00:00:02,1899-12-31 00:00:01,13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 18:20:00,13657,300,1899-12-31 00:00:26,1899-12-31 00:04:22,1899-12-31 00:00:00,1899-12-31 00:00:12,1899-12-31 00:00:00,50,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 18:25:00,13957,300,1899-12-31 00:00:11,1899-12-31 00:04:41,1899-12-31 00:00:01,1899-12-31 00:00:03,1899-12-31 00:00:04,15,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 18:30:00,14257,300,1899-12-31 00:00:24,1899-12-31 00:04:23,1899-12-31 00:00:00,1899-12-31 00:00:12,1899-12-31 00:00:01,24,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 18:35:00,14557,300,1899-12-31 00:01:04,1899-12-31 00:03:50,1899-12-31 00:00:00,1899-12-31 00:00:04,1899-12-31 00:00:02,243,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 18:40:00,14857,300,1899-12-31 00:01:12,1899-12-31 00:03:44,1899-12-31 00:00:00,1899-12-31 00:00:02,1899-12-31 00:00:02,307,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"child is awake, mom is talking with another adult. Seems like they are out shopping"
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 18:45:00,15157,300,1899-12-31 00:00:47,1899-12-31 00:04:06,1899-12-31 00:00:00,1899-12-31 00:00:01,1899-12-31 00:00:06,103,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 18:50:00,15457,300,1899-12-31 00:00:31,1899-12-31 00:04:29,1899-12-31 00:00:01,1899-12-31 00:00:01,1899-12-31 00:00:00,92,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 18:55:00,15757,300,1899-12-31 00:00:25,1899-12-31 00:04:32,1899-12-31 00:00:00,1899-12-31 00:00:01,1899-12-31 00:00:02,58,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 19:00:00,16057,300,1899-12-31 00:00:51,1899-12-31 00:04:05,1899-12-31 00:00:00,1899-12-31 00:00:03,1899-12-31 00:00:01,203,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 19:05:00,16357,300,1899-12-31 00:00:57,1899-12-31 00:03:53,1899-12-31 00:00:00,1899-12-31 00:00:08,1899-12-31 00:00:02,253,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 19:10:00,16657,300,1899-12-31 00:00:14,1899-12-31 00:04:35,1899-12-31 00:00:00,1899-12-31 00:00:08,1899-12-31 00:00:03,42,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 19:15:00,16957,300,1899-12-31 00:00:48,1899-12-31 00:04:09,1899-12-31 00:00:00,1899-12-31 00:00:03,1899-12-31 00:00:00,182,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 19:20:00,17257,300,1899-12-31 00:00:25,1899-12-31 00:04:31,1899-12-31 00:00:00,1899-12-31 00:00:03,1899-12-31 00:00:01,61,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 19:25:00,17557,300,1899-12-31 00:00:18,1899-12-31 00:04:39,1899-12-31 00:00:00,1899-12-31 00:00:02,1899-12-31 00:00:01,64,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 19:30:00,17857,300,1899-12-31 00:00:47,1899-12-31 00:03:15,1899-12-31 00:00:00,1899-12-31 00:00:21,1899-12-31 00:00:37,48,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"child is awake, sounds like shes being pushed in a cart. Evntually they arrive back at their vehicle"
334,"HABLA2",2017-01-14,"15m; 1d","F",2018-04-15,1899-12-31 19:35:00,18157,300,1899-12-31 00:01:12,1899-12-31 00:02:15,1899-12-31 00:00:22,1899-12-31 00:00:10,1899-12-31 00:01:01,98,8,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
